insider_name,title,type,security,shares,price,value,code,filing_date
Green William C,,Buy,"Common Stock, par value $0.01 per share",13821.0,9.45,130608.45,P,2025-06-03
Green William C,,Buy,"Common Stock, par value $0.01 per share",13821.0,9.45,130608.45,P,2025-06-03
Elenio Paul,Chief Financial Officer,Buy,"Common Stock, par value $0.01 per share",5000.0,8.45,42250.0,P,2025-05-27
Friedman David Erwin,CCO & Head of Non-Agcy Prod,Buy,"Common Stock, par value $0.01 per share",125.0,8.75,1093.75,P,2025-05-27
Elenio Paul,Chief Financial Officer,Buy,"Common Stock, par value $0.01 per share",5000.0,8.5,42500.0,P,2025-05-27
Friedman David Erwin,CCO & Head of Non-Agcy Prod,Buy,"Common Stock, par value $0.01 per share",625.0,8.8,5500.0,P,2025-05-27
Friedman David Erwin,CCO & Head of Non-Agcy Prod,Buy,"Common Stock, par value $0.01 per share",2500.0,8.79,21975.0,P,2025-05-27
Friedman David Erwin,CCO & Head of Non-Agcy Prod,Buy,"Common Stock, par value $0.01 per share",1250.0,8.6,10750.0,P,2025-05-27
Ottaviano Gianni,"EVP, Struc Fin Prod",Buy,"Common Stock, par value $0.01 per share",2854.0,8.76,25001.04,P,2025-05-23
Ottaviano Gianni,"EVP, Struc Fin Prod",Buy,"Common Stock, par value $0.01 per share",1673.0,9.25,15475.25,P,2025-05-23
KAUFMAN IVAN,"COB, CEO and President",Buy,"Common Stock, par value $0.01 per share",10000.0,9.98,99800.0,P,2025-05-22
KAUFMAN IVAN,"COB, CEO and President",Buy,"Common Stock, par value $0.01 per share",140000.0,9.43,1320200.0,P,2025-05-22
KAUFMAN IVAN,"COB, CEO and President",Buy,"Common Stock, par value $0.01 per share",60000.0,8.7,522000.0,P,2025-05-22
Kilgore Gene,EVP,Sell,"Common Stock, par value $0.01 per share",24370.0,0.0,0.0,A,2025-03-18
van der Reis Dennis,"EVP, Structured Asset Mgmt",Sell,"Common Stock, par value $0.01 per share",36555.0,0.0,0.0,A,2025-03-18
van der Reis Dennis,"EVP, Structured Asset Mgmt",Sell,"Common Stock, par value $0.01 per share",4795.0,12.31,59026.45,F,2025-03-18
van der Reis Dennis,"EVP, Structured Asset Mgmt",Sell,"Common Stock, par value $0.01 per share",5534.0,12.31,68123.54,F,2025-03-18
Tsunis George,,Sell,"Common Stock, par value $0.01per share",7922.0,0.0,0.0,A,2025-03-18
GUZIEWICZ ANDREW,Chief Credit Officer,Sell,"Common Stock, par value $0.01 per share",8123.0,0.0,0.0,A,2025-03-18
GUZIEWICZ ANDREW,Chief Credit Officer,Sell,"Common Stock, par value $0.01 per share",976.0,12.31,12014.56,F,2025-03-18
GUZIEWICZ ANDREW,Chief Credit Officer,Sell,"Common Stock, par value $0.01 per share",938.0,12.31,11546.78,F,2025-03-18
