insider_name,title,type,security,shares,price,value,code,filing_date
SELIGMAN NAOMI O,Unknown,Sell,Common Stock,3303.0,233.32,770655.96,S,2025-07-18
ELLISON LAWRENCE JOSEPH,Executive Chairman,Sell,Common Stock,5000000.0,51.13,255650000.0,M,2025-07-17
ELLISON LAWRENCE JOSEPH,Executive Chairman,Sell,Common Stock,1500000.0,51.13,76695000.0,M,2025-07-17
ELLISON LAWRENCE JOSEPH,Executive Chairman,Sell,Common Stock,2500000.0,51.13,127825000.0,M,2025-07-11
ELLISON LAWRENCE JOSEPH,Executive Chairman,Sell,Common Stock,2500000.0,51.13,127825000.0,M,2025-07-11
ELLISON LAWRENCE JOSEPH,Executive Chairman,Sell,Common Stock,1000000.0,51.13,51130000.0,M,2025-07-11
Fairhead Rona Alison,Unknown,Buy,Common Stock,480.0,233.87,112257.6,P,2025-07-09
Smith Maria,"EVP, Chief  Accounting Officer",Sell,Common Stock,10000.0,232.9897,2329897.0,S,2025-07-08
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,114264.0,212.7515,24309837.4,S,2025-07-01
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,144037.0,214.2475,30859567.16,S,2025-07-01
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,329528.0,213.6412,70400757.35,S,2025-07-01
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,181141.0,211.32,38278716.12,S,2025-07-01
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,491538.0,210.3509,103395460.68,S,2025-07-01
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,1260508.0,51.13,64449774.04,M,2025-07-01
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,22637.0,215.4426,4876974.14,S,2025-06-26
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,479075.0,213.6356,102347475.07,S,2025-06-26
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,899234.0,212.9024,191449076.76,S,2025-06-26
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,244280.0,211.9571,51776880.39,S,2025-06-26
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,1865701.0,51.13,95393292.13,M,2025-06-26
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,100.0,216.815,21681.5,S,2025-06-26
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,243112.0,210.9257,51278568.78,S,2025-06-26
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,263463.0,214.6744,56558761.45,S,2025-06-26
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,308140.0,212.6872,65537433.81,S,2025-06-26
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,265114.0,211.8392,56161537.67,S,2025-06-26
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,706221.0,210.6448,148761781.3,S,2025-06-26
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,1873791.0,51.13,95806933.83,M,2025-06-26
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,308116.0,213.7685,65865495.15,S,2025-06-26
HENLEY JEFFREY,Vice Chairman,Sell,Common Stock,147000.0,0.0,0.0,G,2025-06-25
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,12904.0,213.1932,2751045.05,S,2025-06-24
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,206273.0,206.1242,42517857.11,S,2025-06-24
CATZ SAFRA,Chief Executive Officer,Sell,Common Stock,482330.0,205.2576,99001898.21,S,2025-06-24
