insider_name,title,type,security,shares,price,value,code,filing_date
BURKE STEPHEN B,Unknown,Sell,Common Stock,194.0257,289.91,56249.99,A,2025-07-02
Rometty Virginia M,Unknown,Sell,Common Stock,120.7271,289.91,34999.99,A,2025-07-02
HOBSON MELLODY L,Unknown,Sell,Common Stock,155.2206,289.91,45000.0,A,2025-07-02
NOVAKOVIC PHEBE N,Unknown,Sell,Common Stock,129.3505,289.91,37500.0,A,2025-07-02
BACON ASHLEY,Chief Risk Officer,Sell,Common Stock,5201.0,267.4431,1390971.56,S,2025-06-12
Piepszak Jennifer,Chief Operating Officer,Sell,Common Stock,6128.0,262.4713,1608424.13,S,2025-06-05
Friedman Stacey,General Counsel,Sell,Common Stock,2821.0,265.713,749576.37,S,2025-05-20
Friedman Stacey,General Counsel,Sell,Common Stock,6608.0,265.7133,1755833.49,S,2025-05-20
Lake Marianne,CEO CCB,Sell,Common Stock,12274.0,267.0757,3278087.14,S,2025-05-16
Beer Lori A,Chief Information Officer,Sell,Common Stock,5873.0,267.0876,1568605.47,S,2025-05-16
DIMON JAMES,Chairman & CEO,Sell,Common Stock,37812.0,0.0,0.0,G,2025-05-15
Petno Douglas B,Co-CEO CIB,Sell,Common Stock,10141.0,266.893,2706561.91,S,2025-05-15
Erdoes Mary E.,CEO Asset & Wealth Management,Sell,Common Stock,14055.0,262.5358,3689940.67,S,2025-05-13
BACON ASHLEY,Chief Risk Officer,Sell,Common Stock,5202.0,262.5252,1365656.09,S,2025-05-13
Rohrbaugh Troy L,Co-CEO CIB,Sell,Common Stock,12500.0,263.0755,3288443.75,S,2025-05-12
Barnum Jeremy,Chief Financial Officer,Sell,Common Stock,40014.0,250.7731,10034434.82,S,2025-05-06
Piepszak Jennifer,Chief Operating Officer,Sell,Common Stock,6129.0,250.7637,1536930.72,S,2025-05-06
BAMMANN LINDA,Unknown,Sell,Common Stock,9500.0,250.0,2375000.0,S,2025-05-06
BAMMANN LINDA,Unknown,Sell,Common Stock,500.0,0.0,0.0,G,2025-05-06
DIMON JAMES,Chairman & CEO,Sell,Common Stock,133639.0,235.6774,31495692.06,S,2025-04-14
